Company,Salary,Date Posted,Title,Location,Job ID,Job Link,Job Type,Current date time (CST),Remote / Hybrid
STAND 8,$50.00 - $60.00 a Hourly,2024-02-08 T11:07:23Z,DATA ENGINEER,"Los Angeles, CA",7c3bba97b5fe7a1d,https://www.indeed.com/viewjob?jk=7c3bba97b5fe7a1d&from=vjs&tk=1hm4r0d8rltf6804&viewtype=embedded&xkcb=SoBe67M3EE-OcGwdsR0JbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D30,Contract,2024-02-08T11:07:23Z,Remote
Cornerstone Defense,"$94,668.77 - $119,871.76 a Yearly",2024-02-08 T11:07:23Z,Data Engineer,United States,920570104fae8e64,https://www.indeed.com/viewjob?jk=920570104fae8e64&from=vjs&tk=1hm4r0d8rltf6804&viewtype=embedded&xkcb=SoAD67M3EE-OcGwdsR0HbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D30,Contract,2024-02-08T11:07:23Z,Remote
"Yoh, A Day & Zimmermann Company",$0.00 - $70.00 a Hourly,2024-02-08 T11:07:23Z,GCP Data Engineer,"Ridgefield Park, NJ 07660",89713e8cddb0cad0,https://www.indeed.com/viewjob?jk=89713e8cddb0cad0&from=vjs&tk=1hm4r0d8rltf6804&viewtype=embedded&advn=2148958990595182&adid=424718492&ad=-6NYlbfkN0DwOGRTwbw_GEdim5vaxxbZDXQG-1AlL_xY0YbYNr8qGTfC2pi6H3F0fSXn39GPbtMc11DqmSYIvdLzY6tAv78TKOfuIZIzc8EwnRr59aHaIMeuzmLeHjrhcxjG1_8zTJMWAj59eFsJEjHA_v03EvdXOwXXUegit8VvAYFnPm95qKnoM2bdzCxQEHTfOM9Ev85tuUjVtWnudL6M0YqCtZKtXYo0BkBxfD4onHkoP-fnv3d4X6mx7WwiatkhSts0CSPj9x_ojVicUfG94ENw2JhOrHVB8GsuX8GwTljsKMIciey0UimCIDOGYPibvvDNVLSmbbqqMpMW04ptfWSJ5t_N9ZbAzYN0aoJ79skVw3y7zUouYt995UYTFlcVYWmDiCUBv6TnQ9pDaLWAwq3kpcGhpu5nsyq4_RCFlswX4f3w8aF1lfE3VhoKxQhN7TCqE0f2LgY9IwasscA2RPRVasN9e4eWuxU5dzckxOWqwAOb_iXARWXWTrFtDPH34he99vFyrQq7gM8q0iZ4s9DFfuK3Dqcotg7VblStAatISdSQ4TuKrEWx9JMMrqm3nyMpmcH-LHo2WlgONklxaFJ5DtVmPZPGMtDrdcedRH1xFvaF4A%3D%3D&xkcb=SoDe6_M3EE-OcGwdsR0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D30,Contract,2024-02-08T11:07:23Z,Remote
Info Origin Inc.,$0.00 - $40.34 a Hourly,2024-02-08 T11:07:27Z,Data Engineer,"Holtsville, NY 11742",4f8ccd0c3b8dccf2,https://www.indeed.com/viewjob?jk=4f8ccd0c3b8dccf2&from=vjs&tk=1hm4r0hgsk6qe804&viewtype=embedded&xkcb=SoB067M3EE-N6OQ3hx0KbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D40,Contract,2024-02-08T11:07:27Z,Remote
Primary Talent Partners,$60.00 - $69.62 a Hourly,2024-02-08 T11:07:27Z,Data Engineer,"Seattle, WA",6f994db2dc2d6dc2,https://www.indeed.com/viewjob?jk=6f994db2dc2d6dc2&from=vjs&tk=1hm4r0hgsk6qe804&viewtype=embedded&advn=2017956363441820&adid=418886435&ad=-6NYlbfkN0DOCvLQenlXS7fh3AEEtPwhntZQnPW7UfiJ0vyM-Z38ZrwKnz1HfL1iRQygFt3CwR81QilWjk45HLJ11rO6LiijQ6moQwLx9t2rO8gr833X8l_Yo6EOUDnuRZsRtdPQv5dA2A0JDXx5PtSNYFITM1zHwDq4ibvvW8wbtu7tN4W3Ilk2HLGWjVxJhLUrxZt1QaxZsq5E3tMkc0ekb80YuRPjqp-WW6HMLgmoOG5_0i-GubOBEiJjsOIrhcOe_YHYa4l5GkjxZ9A8qvksntvAZe5jX0OLg1VCE7FFxVVIhK-LoiL-aIajgUMgOVE6vO0qztAvlJJeLLnXa74ANPP7Yrk7fnRbLh71nM9xApFWDGBqlS21Omxps0G6RtnAVqobL3LB97ywHf_EDe0Xl2Pbh5p_VEIaV5zOPVNN-v7uibcVH7J3mAO3RUjFXzyU2lufKJg4Tn52C8OBbpeNLl1evr-rxOocUZbzgzqBd1uaYMmyzyjf6Eh5VosCY9MhRC98rTjdu4fgxMm7x3iL02D6A236_2ZgxddB0hBFvZqk_d1H_hHeNUm2QSaU-ySBmOZ-VvDUR7hs-8UPLeuWyuzVguz7_jtbT9Dcbz93CH3KQDT9Zfk9Nltk1QCkSqg4C1rWET0_m5fSXpfrDUFHzxzAp0W4ylrxUMB3gSyrcUtygNEzV5MgpU1C7O1fHScP2PrxfUJGSw7AFjnLQYm0F7UrMxdbYWOVMiWCSk45WJfCRJ0TlCbBnou-KK5lgPFYCg3mEjcSGe9Cj7FoGE7R_PuoVovHM6_HBouXBzOXe-F7eGX892FQpJYpUuWxnY3J6_59cgEFzATFUr6xBLCaT4Ko2FglysXt0QLX9yfbw-HSa8fJWO0TSQoj-Hwv6cf8MnDf0P0qm8vdXIgPEzgLgH9LgUB0NQt9Dh2MYc0gyZhFNFn_BmWMuA98fRCo9qNSKmrxUYjnmvPMvgJelSpFF1n6yFBz07KTsONIaX7PpGrEXoCqIXbHWAtcvfKXXxjPNRUWoGhrVAZMFHJXo2VdJ9gYGDZ3vtAVkqCZMBCISfERi1CtcciXmjHgNNDSoNxGR7G7JZuMAkLl18lU1f9g3r2wuh44u_yD_sL9d9p2yrjKqHjl1ebJUjMx2mrkfkDRPzoUrlk%3D&xkcb=SoAO6_M3EE-N6OQ3hx0NbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D40,Contract,2024-02-08T11:07:27Z,Remote
ConocoPhillips,"$95,513.59 - $120,941.50 a Yearly",2024-02-08 T11:07:27Z,Data Engineer - Contract,"Anchorage, AK 99501",04bdff06cf5e63d3,https://www.indeed.com/viewjob?jk=04bdff06cf5e63d3&from=vjs&tk=1hm4r0hgsk6qe804&viewtype=embedded&xkcb=SoAA67M3EE-N6OQ3hx0GbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D40,Temporary,2024-02-08T11:07:27Z,Remote
Motion Recruitment,$45.00 - $55.00 a Hourly,2024-02-08 T11:07:31Z,Data & Analytics Platform Engineer,"Durham, NC 27707",e2380627dbd80d25,https://www.indeed.com/viewjob?jk=e2380627dbd80d25&from=vjs&tk=1hm4r0lbbk6or803&viewtype=embedded&advn=3637460776557865&adid=409148106&ad=-6NYlbfkN0DlG8eQ-E_eElbjQUAvh1Po9TMRdgcP7wLVIjfv-ORu9JgO3eKYfgel2s47D-0NuUXMK606bp5n0Z3lrSFvyAUMs2eJIKRNWZev98FstyGUfENU7DZoLLF4cmBD5HTj7kFT_OK5urcR7A0Tt-pWfkSdGSGM8_aFMcFJeLTeNfPFR7vFgxkLdvPhOBsUjlxBOZZbuXm9TMPbWAkwLBEUfeA9bOnGmQQeDiMg3z7o7jJEYk5moZ95nImuWDxW8uhmLGrjgG8Lbxmfg1SNOWG3wBvhi9b6KCAssaLg3JEFn3T9megCh2n2E5IuA7k-a0HbmDDwBLPBQIOiuejhO2Z67P_o9tpaPpcxBnKx7JMG3WfnS8RHO9luO1xYMMhx7R77GQjcWM6VDZMJVz0McY7tUeRgERIkhu8TUEGlVSPsLY-CO08WJCv_MhYc4Q3cARu3PKErceekfaX8xiFOCKRLeyU5hlRbOgEXCMk73MK9aZKOrnVzI7kr1AvxQgkLzDDhTcuE7LpTRCHWUC9N7mOLEg8PEj_Gx0-5zIFHoOo9XU3ga0xJePHo41OJe51NMNcqSclheC6LoQ-YrNCso6QsHQtrwhawqGYXR4QlI_0zqof_Eer0DemzI-wklV-UI4GndrVEgTBXyh3Wjp4GhR00qQ9JOVdTV2mhwHL5EQ2EjmI2_Tt6fqZBaE3R02PfEqeq_ybaTuU3T6DvAjkdBtAcmc_WHk0iBfJLRFz_F9uCzcesARdhnZ0jzfrTLKiwCorjTJ20itFZsz_aaO-gP_d1LwiTrtDeJ2VdtQF9Zu6FoVp1LC_lEUxIpNh9tIRF1E7NM_0XvUExdM-K_aql6SCPR0xOqbx7UcWGd6zIccaTpJwUYgoliGKTjzBDIBSacZ4TbZH7uXptIwOGqKywzZfy51pE8ccIEzAFJiUtBHq8l5nfuJ3jDknVatRNh1Fj3IVwXMM%3D&xkcb=SoAM6_M3EE-NdRwSBJ0UbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D50,Contract,2024-02-08T11:07:31Z,Remote
Trissential,$45.00 - $60.00 a Hourly,2024-02-08 T11:07:40Z,Data Engineer,"Minneapolis, MN",8a905a4acd7aafac,https://www.indeed.com/viewjob?jk=8a905a4acd7aafac&from=vjs&tk=1hm4r0udlk7jt800&viewtype=embedded&xkcb=SoAX67M3EE-MCz2bVZ0BbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D60,Contract,2024-02-08T11:07:40Z,Remote
IRA FUTURE SOLUTIONS,$50.00 - $60.00 a Hourly,2024-02-08 T11:07:40Z,Data Engineer,Remote,e3c45cc33452261e,https://www.indeed.com/viewjob?jk=e3c45cc33452261e&from=vjs&tk=1hm4r0udlk7jt800&viewtype=embedded&xkcb=SoAt67M3EE-MCz2bVZ0HbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D60,Contract,2024-02-08T11:07:40Z,Remote
Tandym Group,"$141,271.33 - $178,880.98 a Yearly",2024-02-08 T11:07:40Z,Senior Data Lake Engineer,Remote,5a7d5e4477078d1e,https://www.indeed.com/viewjob?jk=5a7d5e4477078d1e&from=vjs&tk=1hm4r0udlk7jt800&viewtype=embedded&advn=7821221104656551&adid=424031788&ad=-6NYlbfkN0B-PqtJkJBxcFK4No1YgA2WlSENonneqf6KVAvcQVzPTo87GEX8h2HTjdhaAHpNSwRO4Uv_GuH2l4zUXtZtkZ2erlPoYzlC-aBpZtfEuf9F81Tgiaqek0XPptG8dwcjEig0sRHm1-YHq7yShpkhbZ5Nm_81QIF9SCMjZqv1JxzASycCS8sl_qXUcYIoSy-EU8YAgiMQBpjB-KdRMBUX1lpa-YiD7F5tuf0TiDYAla8V4jMHYjQ_HjmTz70M5gPGkoimVUsKOIc5RpyMUgXDCkpY4WyZxXMPA2yO7c59rnmLJllAbGDMpaxkeL34iAcK51-uMpBsWGXPylEYl7GtlhZ7pB2AEbaqG3Aj6hyF8yhrNHy6DBeYMvXkm_-KgtLVS2lnhfulDl1grO8OX7WWI-LosEIamQomQInVZlOMSH4qHi-7ssevelhPHUrobJB4f2WibrVVdZgghBxjH2ZmdF2Y013uhDPKYkyeiGfXxgp1FBa9Q97paX9Dm9EjzfyBixe_KCyr7it071nzsk_NPjvNvKKvg-f-mSJ3UVi-ULB1tejEyUveQNWnhirQahMtbUpUklZLyDRRBQqVSooz1ah9meCsw7PMyCf4rr2H9nlk5Y98Fhkn7JrV0968iFourxLG73vebfLg4STiTCU2LwQaX-ODgpvQn9jkPaKPSAkMbTYamxALpa9e6SDpttKGlcZuqhBWYbnHvSNYKFDOum0WrBbnhJWS-pM%3D&xkcb=SoDw6_M3EE-MCz2bVZ0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D60,Contract,2024-02-08T11:07:40Z,Remote
Active RPO,$45.57 - $50.33 a Hourly,2024-02-08 T11:07:44Z,Data & Analytics Platform Engineer,Remote,a27522cfe4233fc1,https://www.indeed.com/viewjob?jk=a27522cfe4233fc1&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoA567M3EE-Ll0WbVZ0PbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
VR PI TECH SOLUTIONS INC,$50.00 - $70.00 a Hourly,2024-02-08 T11:07:44Z,Data Warehousing Engineer,"Houston, TX 77002",1e21e52ea03c6b5d,https://www.indeed.com/viewjob?jk=1e21e52ea03c6b5d&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoAQ67M3EE-Ll0WbVZ0NbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Intone Networks,"$114,178.00 - $144,574.78 a Yearly",2024-02-08 T11:07:44Z,Lead Data Migration Engineer,"Lake Forest, IL",c0a30b37b21c6fed,https://www.indeed.com/viewjob?jk=c0a30b37b21c6fed&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoCk67M3EE-Ll0WbVZ0MbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Next Step Systems,"$80,000.00 - $110,000.00 a Yearly",2024-02-08 T11:07:44Z,Data Center Engineer Consultant - Part-Time Contractor,"Aurora, IL",dfe01c2262d002dd,https://www.indeed.com/viewjob?jk=dfe01c2262d002dd&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&advn=3773167681395925&adid=425845536&ad=-6NYlbfkN0CKgvS4s_uBktsKEiEAZi2bJDpOvi088CPgpgQhjoHx3YpScNL1legw7LF0TGvdosDO1_b-QDOG3qLIF5U5gc6XSGropjCpcgyMwUOYAsnL_StuzoDaoHwIyvht2595yQOhHZOL5tn3adHOCwfYkOd9SdOO1M1sCbHmmMHGYv1rN9g8ceAOAfkecNPLjNQjeJpjA3MfB10c3ZhtX0mL5hDUpncuTGCLZNRJrDsVyfg2qsmfkwJbjetZcrdhHyNf3cAyrA7maxkNpxwxfZnNMoI9LBJc9gPJd3dl-x5pOFrvsht0rrMGKO5Glla2WsPH-ZYH2KSjISLjRVp6R4ZjDqEs4QPjLD-M-oSgi4O9WWfF0Rhz73NrXbn80r0Gex5pTbmu4m-DNyEtqsK9B-pasRTy1oVJb3pUWsap8MY7F_cAwDQwOjPh8YHfehQQQcaJGmZ1G2npbFrl1MBic1_BwmHR1Fn2QbPyPx6gH2wBhLqFOghTsNsP3wXRffAVHAJ-Z76usKBceNBaagNQ1HMvXFeWtw1lGNdJdf03qK5PAYxrb9LSCzWFaJCyXMMA_PELZrrWPV9JsGe1-CccfO8A3bkKf4S4uaaymREB_DUyp-fGwib8i9rbJQAEEGt6c8L0EmjL1_1bpxyrJurfIMtn3AM5W8uE26bpoYGHsCWuQ1LmxQ%3D%3D&xkcb=SoC56_M3EE-Ll0WbVZ0DbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Part-time,2024-02-08T11:07:44Z,Remote
Ascendion,"$75,000.00 - $80,000.00 a Yearly",2024-02-08 T11:07:44Z,Data Analytics Platform Engineer,"Raleigh, NC",c42b964181aa6c81,https://www.indeed.com/viewjob?jk=c42b964181aa6c81&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoD567M3EE-Ll0WbVZ0CbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Capgemini,"$115,195.14 - $145,862.72 a Yearly",2024-02-08 T11:07:44Z,Propulsion Calibration Data Fleet Management Engineer,Remote,041c61f916261cd9,https://www.indeed.com/viewjob?jk=041c61f916261cd9&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoBk67M3EE-Ll0WbVZ0BbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Go Intellects Inc,$0.00 - $40.00 a Hourly,2024-02-08 T11:07:44Z,Voice/Data Comm Engineer,"Washington, DC",6b23ee38f5c16faa,https://www.indeed.com/viewjob?jk=6b23ee38f5c16faa&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoDQ67M3EE-Ll0WbVZ0AbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
American business solutions inc,"$103,975.64 - $131,656.33 a Yearly",2024-02-08 T11:07:44Z,Data Integration Engineer,"Columbus, OH 43207",9938ebe454cc4bdc,https://www.indeed.com/viewjob?jk=9938ebe454cc4bdc&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoBe67M3EE-Ll0WbVZ0HbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Primesoftinc,$68.00 - $75.00 a Hourly,2024-02-08 T11:07:44Z,Lead Data Engineer/Architect (12+ Years)(Strong Financial)(NY-Hybrid),"New York, NY 10001",06c8e976699dc66b,https://www.indeed.com/viewjob?jk=06c8e976699dc66b&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&xkcb=SoDq67M3EE-Ll0WbVZ0GbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
Kforce,$42.50 - $57.50 a Hourly,2024-02-08 T11:07:44Z,Senior Data Engineer - Advana,"McLean, VA 22102",43d623f7c5603e3f,https://www.indeed.com/viewjob?jk=43d623f7c5603e3f&from=vjs&tk=1hm4r129ck7jt804&viewtype=embedded&advn=253019782202538&adid=380630240&ad=-6NYlbfkN0C5IatSLh_Ak1q39eQQoPIxD737RW9NeiYGvIRXkrLjEBkC4LI6KweFMaB7igpdWMkUzRCIMyGWE5BbRPfVUR19PEpEUFldarXnQrj65taAA6Hr0bmR0mZRBxsOa7FJV0UI0lmQ3Z_hmq1yqszazYBXksWbcN2hqRV9GAzm3jbL_yQh2ooOR-c_V2Ib-9ZScpbh_hjKhppv6izwVtwycnHXOO7Hc25sLtQGkuPCwldBiZUxn1lK1lz6lGIREfo5RpP1YEVrdVnVOf82huW740jYiXZ1NojpCYOSfef5fPwPbisdNphVbXg9SVhb-Hxs-Jftyu-s4vO6J1oLKB23TYXi9_Kr6GI0OglRtm2brTlIsBTwW9FeEtFF-iNpjykp3kMmEVT3ON7IKpGfirD-vjSHWkIXqD5olI3awtUtL8DaPKEmPb-5c6_hOq5yMWjcoHdQeG9Gr9-tv2vkMe-vdK4t3J4_N1REcyVzQh3x7J6W5KMinaZ-OnsyRZjBlAgnJ35LRF_TpqB2NMyp8qCRL3AuVRGoYVHm8Pbu2y-4JkiFXm5XGzazNj7_rg8j-lziLx2A9YT53TjLR84LG5JKb8qP8qOLi6qdHeFgLlL4vhaIF6nV_oAOlSMuLKg1vDHGD8KCIljZH2IemgDS94wGyi18MohLRIWBUuxSdEaBt01FMrWb7tCOcpg3kKZez_pfqZx6FQV3WP8SbYwE7jRwacNam6_ccfrm5pGSFx9ApX9tJA%3D%3D&xkcb=SoCD6_M3EE-Ll0WbVZ0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D70,Contract,2024-02-08T11:07:44Z,Remote
TEKsystems,$60.00 - $80.00 a Hourly,2024-02-08 T11:07:48Z,Construction Project Engineer - Data Centers,"Milwaukee, WI 53201",6a5e629d8afac4d1,https://www.indeed.com/viewjob?jk=6a5e629d8afac4d1&from=vjs&tk=1hm4r1671j3v7801&viewtype=embedded&advn=3221643616900566&adid=425824379&ad=-6NYlbfkN0AuKz8EBO1xHDEL7V2YF9xF3dC_I9B9i-Zw2Jh8clPMK02EZZItVJnBC4g8j4DApoXp80TV8Fpm3cRyNho_FvYYLVxTNI8K0WdtqFe5YTsBaxam3RVIIqjhfEreAPGk_32oEpLKPjMfcVwSDKpziQq3xW90wH_70k_0kukuKNvtgu9eZMueIo8qykvoeSsofnnXDmzMkO69Cq-NcUvGkZRJK0aG9UVz5lThgFWv8KYPMRXkj8PdpyS3WgIVXLsgHm2A_VzRXLGATdNImcw41hIVTt0pR-LIYAGOFmYVz4pnAGtJ7IaQXNwsa6Fl-Ll2ANruZuaZhIEKvcSBM0uDL862Oi0up6atLSBT5pOzUyRRyNxB9dpopzhkhTMS4mA9QnslhLVDcPIbI4qN71PvoA4Ziw-fEdE_lkZ4Y9I6g17gm1kOGesb6mp5ZlIKsNCQAmKz6i2N7oqqoafrxsGpPz9tBt6M-cw4x8LC4bXGJCYcTGYEIwDQB5zgCMF-pdo5jg8raaWxJZJ3RQI2O3nYyrQyCWqo5P0qHV_qvjSFsHoBnfLzD7BTbRWK8kAREbUOGXHBwuMsCRH_CcG2gOjOy7FPsYENzlAeYOij920aqiWibHN8Ip6w7lag4Z0A2K2PZSipUz5x6MaeyainI7hVHlWLpNg5r0-pjTaZyW4DCLipZYEZx4zKi54YYr11w9puWbCjSAIIjKeGsDCZjMEJrLa9AuV_aM0uiBwmsc4cfxsIO-mRO7Sm7UKnW_t93TaLvea0w29SQcSYLvy7OhA438JeGUQAQBAhpHbF4koy9PQ2ggyz2HzuIAu_nj48mEsLZHls8djp4qyNdBGtFAsSCxC26WQrrB4G-VD9rqXip5lb9onADZFL6n7Uw_JoN1QxX01VwBRlFFuvbtlIAkU1if1Q3IIINytx0Wm8r56uPAZdLP4jJ4GTsO6A6ZyQ7ZXMtbiEs6BUofAqyyTqFX0kWyuF5Gs9e2K5TtadR7KqNRKUWKrgpcT0xaHNRHYGnc2yZt6fUKsKNgLWL2V84Gqk6SldYzxQuOHSTs0EWTDaz8dgxWmC_LhL_at_2AUw-Bm97CyhrCRfDADe_mygZ2iEQIzp2e7L2n_F0ZlSl9iOp4JPulBlM3tM_YjlyLP7Z_OOMhqnxW0E8FuKyg%3D%3D&xkcb=SoCc6_M3EE-LEoQ3mx0FbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D80,Contract,2024-02-08T11:07:48Z,Remote
"TalentBurst, Inc.",$100.00 - $105.00 a Hourly,2024-02-08 T11:07:52Z,Talend Data Engineer,"Berkeley Heights, NJ 07922",7ac66a2ea7475650,https://www.indeed.com/viewjob?jk=7ac66a2ea7475650&from=vjs&tk=1hm4r1a1ik6qe802&viewtype=embedded&advn=2769455239497812&adid=416904455&ad=-6NYlbfkN0AytblDjMhCTRr2PwXSTF3LlCyagmIhB_qBKYhkTsU9J0hTk5FFAzwJDmkNUWL_TlV2E8LQZhKgEUyXJbGG3A8an4Avsg40LYdqrb47HDWsAp2PIbuSuvFUZrhDjmy2UPxJO08UfOOhjBIkjWzum_MVBaIlvVIdZ1r1Et99XXkzu48ALN4yGjuazgiyHC5YPdZNts7ORPuZyax4fEn6I-cifaDb3YPXr7ujFeFagGNzLeEYNIoR-uRQDVy62E5ellO96UbIvI9YHPVi3Lt8Jk7EAaEi8Utcov29pzz9iZ-G3gXuzlff4DGE9M7M1nFuZtomE2ktASthu7ZUJU0QsaaXMxB9eUSREv7Iqof2wO1TNBJxbXnzARiDqdH9Y0Q2hqVED8F_DM3Hu-Co7raOhiwkuywhfNmoN8OAvgELiHtFB-4gBYoYM3jQm1q3Knniqpz5wRq0gaW8buj2nFB5JYx_vw6Fw8JSpzKk8rTi1BAdxBJXw7exw3BbvQPLNN9CtgdDR3dAjpawFMPeUjX3QsvuYMEri-CgNI2jIGktnmrdplJj3iCqDus_J2MNWAbPJL3XO1oHhm2szqDQRlBbnNRFO-WQElgN_GFHfQhFlsm4OyTpDQTW_1u106sSUJLNEnTyEuX8GNZYjufYmYbVo1GegfaSlRXE0abqL-lHPC8aJK03M6VFx_Fe1ltdMhkca8fanXMJMXA_uu6deppHs2UuLvO03lYu_qw_sNwdLKPESqbb4MbC8oyRlfpyrP54XFPJ7ohrA6_JADzPx-oaCmUsLtVVv200ohEkN9f90gC6XVy9Wurpp_9XZszHOETm_C17Y78BZP0MMClFiY-sdngwh30m1oVdSHgn9Qfyn2At2HxCakKXnxiAddFVGwbQgcKsDz1gSzz4lFZcPcGeLx74jxbH2Hlu1Oy6B7uv6f8DnYRHbb0W6qeisDI8nCzm073dF1xm-Hm77ohw9AupXybUGdpKONdgZWIzalsVcHAbh3JpEreaOhGhAQ7DQU1P8o9kJzcBnXYyh7VjPvwH2Hxevig1bD_69n30bKuYu4lbaHLi3hgTdXErkCEBBhmLqn2M8cRQWNluUQElpC4kNvbbzmlIX01r6Vz1mI62xuQOHpNxLtfbqpD-&xkcb=SoBu6_M3EE-Kn3w3hx09bzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D90,Contract,2024-02-08T11:07:52Z,Remote
Sadup Softech,"$102,968.00 - $130,380.44 a Yearly",2024-02-08 T11:07:52Z,SAP Crystal Reports,United States,c8e7c19258421a28,https://www.indeed.com/viewjob?jk=c8e7c19258421a28&from=vjs&tk=1hm4r1a1ik6qe802&viewtype=embedded&xkcb=SoBz67M3EE-Kn3w3hx0ybzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D90,Contract,2024-02-08T11:07:52Z,Remote
QuantumBricks,$55.00 - $60.00 a Hourly,2024-02-08 T11:07:52Z,PySpark Developer,California,6f667ed8dc73bf2d,https://www.indeed.com/viewjob?jk=6f667ed8dc73bf2d&from=vjs&tk=1hm4r1a1ik6qe802&viewtype=embedded&xkcb=SoBa67M3EE-Kn3w3hx0wbzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D90,Contract,2024-02-08T11:07:52Z,Remote
Compest Solutions Inc,$60.00 - $65.00 a Hourly,2024-02-08 T11:07:52Z,Mantas Developer,Remote,9f7331c121d6752a,https://www.indeed.com/viewjob?jk=9f7331c121d6752a&from=vjs&tk=1hm4r1a1ik6qe802&viewtype=embedded&xkcb=SoBg67M3EE-Kn3w3hx02bzkdCdPP&continueUrl=%2Fjobs%3Fsc%3D0kf%253Ajt%2528contract%2529%253B%26q%3DData%2Bengineer%26page%3D90,Contract,2024-02-08T11:07:52Z,Remote
